id,transaction time,current bank amount,last bank amount,time taken (seconds),most recent bank amount,account type,marital_status,age,occupation,credit card type,account source verification,transaction source method,account destination verification,fradulent
acus277,2016-08-09T00:35:08,86288,396969,4416,54239,current,unknown,39,lecturer,master,True,True,False,1
acus278,2016-01-21T10:28:46,11278,856905,1152,72310,current,married,41,clergy,verve,False,True,False,0
acus279,2015-04-22T16:41:04,84552,1097662,4165,381070,current,married,44,lecturer,master,True,False,False,1
acus280,2014-08-10T06:26:02,40468,940301,4052,464757,saving,married,65,lawyer,verve,True,False,False,0
acus281,2014-02-16T16:50:23,14624,906555,1598,234900,current,single,61,accounting,master,True,False,False,1
acus282,2015-03-13T16:19:50,98386,838317,1438,330573,current,married,45,clergy,verve,True,True,True,0
acus283,2016-02-20T19:23:51,82252,507741,1679,180237,current,married,47,clergy,verve,True,False,True,1
acus284,2016-08-22T17:39:36,53132,739894,4431,302935,current,unknown,38,accounting,verve,False,True,False,1
acus285,2016-05-22T23:28:28,10349,881233,3299,391941,current,married,36,doctor,master,False,True,True,0
acus286,2015-10-05T02:24:34,93331,884612,4799,59651,current,single,75,clergy,master,True,True,False,0
acus287,2014-12-05T12:40:23,2398,1091143,2223,188744,current,married,62,banking,verve,True,True,True,0
acus288,2016-10-17T07:39:53,26995,206401,2520,484713,saving,single,59,banking,master,True,True,True,0
acus289,2015-02-10T15:42:57,7928,1351409,4325,293517,current,married,43,accounting,verve,True,True,True,0
acus290,2015-10-28T06:03:08,53630,1194838,2512,391571,current,married,31,banking,master,True,False,False,0
acus291,2015-12-10T06:54:08,93873,1265630,348,284065,current,unknown,38,farmer,verve,True,True,False,0
acus292,2016-07-15T14:23:38,60055,1114629,368,13763,current,married,68,lecturer,master,True,True,True,0
acus293,2015-12-25T02:15:03,51327,665089,1171,344946,current,unknown,58,doctor,verve,True,True,False,0
acus294,2016-10-25T20:28:53,20909,496759,2066,334030,current,unknown,33,lecturer,master,False,True,False,1
acus295,2014-02-14T22:12:33,18457,353940,1421,183204,saving,single,32,clergy,master,True,True,False,0
acus296,2015-02-28T18:18:07,40948,628746,3549,74543,current,married,35,lawyer,verve,True,False,True,1
acus297,2016-03-19T09:53:40,85301,229908,4125,228038,saving,married,31,lawyer,master,False,True,False,1
acus298,2017-05-15T04:06:28,92841,838514,4187,332496,current,single,79,accounting,master,True,False,False,0
acus299,2015-11-17T04:40:48,13985,807461,2679,428019,current,married,71,clergy,verve,True,True,True,0
acus300,2017-10-16T23:54:41,41996,955124,4915,326984,current,married,45,banking,master,True,True,False,0
acus301,2014-01-24T08:57:53,84078,1119469,3910,208064,current,married,61,clergy,master,True,True,False,1
acus302,2014-08-17T10:29:15,86286,200588,2592,269318,current,single,31,clergy,master,True,True,False,0
acus303,2016-12-09T03:33:34,20947,163347,2810,61214,current,single,51,accounting,master,True,False,False,0
acus304,2015-11-27T17:08:59,80654,376985,223,83695,current,married,78,clergy,master,False,True,False,1
acus305,2014-01-21T08:47:13,74878,1075703,1404,119116,current,single,38,clergy,verve,True,False,False,0
acus306,2014-03-16T14:32:06,25957,186201,4377,200169,saving,single,74,lecturer,master,False,True,False,1
acus307,2016-05-02T15:36:33,66904,728283,347,402427,saving,unknown,40,banking,verve,True,False,False,0
acus308,2016-12-01T05:09:18,90280,924870,3853,375985,saving,single,68,lawyer,master,True,False,False,0
acus309,2015-11-27T05:12:18,84165,415542,3920,100192,current,single,35,lecturer,verve,True,False,False,0
acus310,2017-08-23T18:16:17,71167,1360385,911,64027,current,single,34,lawyer,verve,False,True,False,0
acus311,2017-03-04T21:59:27,81714,1092728,1897,185471,current,married,56,doctor,master,True,False,False,1
acus312,2017-05-17T10:47:56,37344,302629,3290,9249,current,married,41,clergy,master,True,True,False,0
acus313,2015-10-19T02:17:29,49188,475785,4001,45884,current,single,44,accounting,master,True,False,False,0
acus314,2016-05-27T10:37:18,98994,705823,3067,361902,saving,married,78,clergy,master,False,True,False,0
acus315,2015-10-19T06:53:37,94786,844736,3228,63644,current,unknown,72,clergy,master,True,True,False,0
acus316,2016-03-07T19:29:26,8092,1499643,501,210172,current,married,64,accounting,master,True,True,False,1
acus317,2016-11-28T16:25:27,82389,1369429,1221,400797,current,single,59,banking,master,False,False,True,1
acus318,2016-03-24T10:13:01,6581,644229,4278,161509,current,married,53,clergy,verve,False,True,False,0
acus319,2015-05-02T03:20:36,30836,1136090,4247,210922,current,single,44,accounting,verve,True,True,False,0
acus320,2014-08-06T20:51:07,61009,221313,2538,289394,current,single,44,accounting,master,True,False,False,0
acus321,2014-01-15T11:42:15,4330,348802,490,203987,current,single,47,doctor,master,True,False,True,0
acus322,2016-06-23T19:08:31,18575,660716,3802,41231,current,unknown,58,lecturer,master,True,True,False,1
acus323,2016-10-19T22:16:18,16349,80391,4037,361278,saving,single,78,accounting,master,True,True,True,0
acus324,2014-09-08T05:44:04,26954,1319366,104,137486,current,married,47,banking,master,True,False,True,0
acus325,2016-08-15T14:45:51,63925,1056534,1892,33152,current,single,35,farmer,master,True,True,True,0
acus326,2016-10-10T01:56:34,2130,1062945,2045,188483,current,single,53,clergy,master,True,True,True,0
acus327,2014-07-01T08:47:19,63295,613695,275,261187,current,unknown,56,accounting,master,True,True,False,1
acus328,2015-02-23T23:17:24,87601,157316,4679,358698,current,unknown,38,doctor,master,True,True,False,1
acus329,2015-11-06T17:42:04,17404,714028,1517,429476,current,married,65,lecturer,master,False,True,False,0
acus330,2014-12-11T12:21:59,13207,408864,150,407539,current,married,32,doctor,master,True,True,False,0
acus331,2015-08-10T03:03:58,35999,46017,328,456083,current,married,67,banking,verve,True,True,False,0
acus332,2014-04-09T10:03:09,62793,203695,1379,58632,current,married,49,banking,master,True,True,False,0
acus333,2015-05-18T21:31:37,48178,534544,2350,299555,current,single,50,lecturer,master,False,False,True,1
acus334,2015-01-22T11:36:19,31003,415466,2128,416623,current,single,61,musician,verve,True,False,False,0
acus335,2016-01-01T15:47:53,59652,417536,2843,23166,saving,unknown,43,banking,master,True,False,False,1
acus336,2014-06-26T15:08:35,80031,551780,3333,361906,current,single,34,farmer,master,True,False,False,1
acus337,2015-12-06T14:00:12,29045,1319072,101,478915,current,married,61,lecturer,master,True,False,True,0
acus338,2015-06-03T16:00:20,70429,1151146,4777,309212,current,married,79,accounting,master,True,True,False,1
acus339,2016-08-01T01:54:28,77987,52142,1397,365138,current,unknown,76,doctor,master,True,False,True,0
acus340,2014-07-13T03:37:10,26079,479792,4347,153333,current,single,31,clergy,master,True,False,False,0
acus341,2015-09-26T09:15:30,40072,541943,4291,430726,current,unknown,60,accounting,master,True,True,False,1
acus342,2015-05-01T17:20:15,53795,1218067,4590,319356,current,single,36,musician,master,True,False,False,0
acus343,2016-04-11T21:36:29,26943,1053612,3607,457053,current,single,77,lawyer,master,True,True,False,1
acus344,2015-07-12T19:17:38,99055,1480054,3025,474013,current,single,45,musician,master,False,True,True,0
acus345,2016-03-07T23:51:06,78066,384682,3234,410272,current,unknown,75,banking,master,False,True,True,0
acus346,2016-06-17T23:44:39,15083,1262396,3687,33046,saving,married,60,doctor,master,True,True,False,0
acus347,2016-08-10T18:00:10,91242,625754,220,410008,current,single,50,lecturer,master,False,True,False,1
acus348,2016-08-03T23:21:09,97277,1107155,276,328621,current,unknown,60,doctor,master,True,False,False,1
acus349,2015-02-04T22:34:54,23020,650970,2972,50809,current,married,62,clergy,verve,False,False,False,0
acus350,2015-10-13T21:05:16,38660,963651,1016,152838,current,married,71,clergy,master,False,False,False,0
acus351,2015-05-22T15:28:22,6926,363270,463,215193,current,married,74,doctor,master,True,False,False,1
acus352,2016-11-16T16:52:42,35460,256807,477,385590,current,unknown,74,lecturer,master,False,False,False,1
acus353,2014-02-27T10:27:40,96768,843110,4441,34344,current,married,52,lecturer,master,True,True,False,0
acus354,2015-03-03T14:18:08,76225,547653,4669,467833,saving,married,52,farmer,verve,True,True,False,0
acus355,2016-09-15T02:04:44,23431,170459,2127,35382,current,married,63,doctor,master,True,True,False,0
acus356,2016-06-23T20:46:30,89469,1047665,4145,177448,current,married,35,doctor,master,True,True,False,1
acus357,2015-08-01T12:08:27,39011,84670,3693,46891,current,unknown,75,accounting,master,True,True,True,0
acus358,2015-01-22T05:26:27,78937,906673,2921,357591,current,married,30,banking,verve,True,False,True,0
acus359,2014-05-14T07:40:35,87089,299096,1225,360129,saving,single,69,banking,master,True,False,False,0
acus360,2014-03-14T08:31:26,61091,204537,230,183340,current,married,64,farmer,verve,False,True,False,0
acus361,2015-01-04T06:38:59,14305,1375842,2748,398978,current,unknown,37,lecturer,master,True,False,False,0
acus362,2014-06-22T19:27:37,17310,1493790,4083,414907,saving,unknown,52,clergy,master,False,True,False,1
acus363,2014-06-28T20:18:06,76595,1042345,1347,65744,current,married,37,lecturer,master,True,True,True,0
acus364,2016-01-06T06:12:12,37004,651942,84,6663,current,married,67,doctor,verve,True,False,False,0
acus365,2015-01-04T00:41:14,86439,561705,2566,421156,current,single,32,musician,master,False,False,False,1
acus366,2015-07-01T19:42:59,27027,526938,3957,311622,current,married,70,farmer,master,True,True,False,1
acus367,2016-02-25T01:24:34,34687,295114,4650,450690,current,married,79,lecturer,master,True,False,False,0
acus368,2016-11-02T14:26:57,97210,1422095,3753,127345,current,unknown,72,lecturer,verve,True,True,False,1
acus369,2016-11-03T03:48:41,97517,59644,133,15009,current,married,51,banking,master,True,False,True,1
acus370,2014-09-04T04:54:12,40557,93419,1430,269658,current,married,31,lecturer,verve,True,True,True,0
acus371,2017-06-11T06:55:32,61271,1052885,3286,134315,current,married,45,accounting,verve,False,True,False,0
acus372,2016-10-05T17:54:10,94443,1172233,3524,346306,current,married,58,farmer,master,False,False,True,1
acus373,2016-08-08T20:35:52,27019,656368,4117,140851,current,single,51,banking,verve,True,False,False,0
acus374,2015-06-13T15:39:01,76224,1471911,1001,437068,current,married,47,accounting,master,True,False,True,1
acus375,2017-09-14T17:56:04,67369,589438,1296,140542,current,single,57,doctor,master,False,True,False,0
acus376,2014-11-12T12:04:05,40449,1007308,1503,202914,current,married,44,accounting,master,True,False,False,0
acus377,2014-03-20T03:54:05,65745,285970,3523,81764,current,single,55,accounting,verve,True,False,False,0
acus378,2016-04-16T19:19:28,74659,677411,999,46890,current,married,38,clergy,master,True,True,False,0
acus379,2015-08-05T22:08:12,28203,1147321,802,325268,current,married,60,banking,master,True,False,True,0
acus380,2014-01-06T00:02:01,40385,1332708,991,191647,current,single,57,banking,master,True,True,False,1
acus381,2016-09-26T21:58:49,90337,857915,4856,27954,current,unknown,72,accounting,master,False,True,False,0
acus382,2015-09-04T05:42:47,29084,885551,4790,313802,current,married,56,clergy,master,True,True,False,0
acus383,2014-11-23T18:35:41,59569,1404762,1304,442336,saving,married,49,accounting,master,False,True,True,0
acus384,2014-06-13T04:42:05,38243,728557,1653,460205,current,single,31,banking,verve,False,False,True,0
acus385,2015-09-04T08:02:17,38882,356341,827,175675,current,married,67,lecturer,master,True,False,False,0
acus386,2015-09-22T20:31:11,13684,919224,1254,52886,current,single,46,banking,master,True,True,True,0
acus387,2015-01-12T15:44:38,93335,677929,4215,22951,current,married,54,doctor,master,True,True,False,0
acus388,2016-05-04T05:54:47,57445,1050464,4409,79806,saving,married,48,banking,master,True,False,False,0
acus389,2015-06-11T20:18:52,16709,270965,386,88207,saving,married,71,accounting,verve,False,False,False,0
acus390,2015-04-17T16:57:17,52923,597386,1937,399261,current,married,39,lecturer,master,True,True,False,0
acus391,2015-12-08T08:58:50,90102,1111597,3174,366544,current,married,57,clergy,master,True,False,False,0
acus392,2016-10-03T03:08:50,1563,171062,4403,433505,current,single,54,banking,master,True,False,False,0
acus393,2016-04-22T20:50:14,65852,31925,3623,402133,current,single,64,clergy,master,True,True,False,1
acus394,2015-12-15T04:48:01,48234,954661,1491,406009,current,married,32,doctor,master,True,True,True,0
acus395,2014-12-08T11:39:07,72436,389871,2381,324552,current,single,37,lecturer,master,False,True,True,0
acus396,2015-08-24T19:00:28,36251,687321,3605,271508,current,single,40,clergy,master,True,True,False,0
acus397,2016-08-02T01:22:21,52610,158917,4008,253863,current,single,72,clergy,verve,True,True,True,0
acus398,2014-11-25T12:33:44,55905,1372263,862,201684,current,married,74,doctor,verve,False,True,False,0
acus399,2016-01-03T10:04:38,75233,708619,4990,373171,saving,married,34,clergy,verve,False,False,False,0
acus400,2014-07-26T10:12:09,78893,1035068,2690,133990,current,married,55,banking,master,True,False,False,0
acus401,2015-12-26T09:07:12,40256,1257431,2263,192020,current,married,40,lecturer,master,False,False,True,0
acus402,2016-12-09T11:58:41,69994,1211762,891,75800,current,married,37,accounting,master,False,False,False,0
acus403,2016-12-23T23:14:24,78131,28648,586,409894,current,married,66,clergy,verve,True,True,False,0
acus404,2016-10-21T02:07:28,21541,843195,1156,342651,current,married,62,lecturer,verve,True,True,False,0
acus405,2017-10-11T06:08:23,20274,176747,4136,351455,current,unknown,41,lecturer,master,True,False,False,0
acus406,2016-03-25T10:41:40,5378,215601,1660,98326,current,unknown,41,accounting,master,False,True,True,0
acus407,2015-11-11T06:14:50,79220,319176,2858,257924,current,single,35,clergy,master,True,True,False,0
acus408,2015-08-15T12:56:53,12201,952025,4187,408771,current,single,33,lecturer,verve,False,False,False,0
acus409,2015-01-09T22:44:18,77325,1240075,4441,227657,current,single,47,banking,master,False,True,False,1
acus410,2017-11-18T16:37:58,63036,665036,1686,183370,current,married,34,clergy,verve,True,True,False,1
acus411,2014-03-08T12:26:50,60841,235296,4792,452542,current,married,51,lecturer,master,False,True,False,0
acus412,2014-03-02T23:27:35,36613,315460,4106,338612,current,single,50,lecturer,master,True,True,False,1
acus413,2016-09-10T01:30:04,25745,364593,1090,122171,current,married,67,accounting,master,True,False,True,0
acus414,2015-12-17T18:59:03,37701,507260,4712,21187,current,single,37,accounting,master,True,True,False,0
acus415,2015-07-12T00:27:51,49472,581220,1034,452324,current,single,65,farmer,master,True,True,False,0
acus416,2015-10-12T00:52:24,91197,279752,569,205915,current,unknown,40,lawyer,master,True,True,True,0
acus417,2017-06-05T07:39:10,91546,406416,4796,1735,current,married,41,banking,master,True,True,False,0
acus418,2015-06-05T00:51:25,46661,500196,2027,273205,current,single,60,musician,verve,False,True,False,1
acus419,2014-09-10T10:05:44,28140,1103488,2091,447747,current,married,49,accounting,verve,False,True,False,0
acus420,2014-09-01T19:08:06,50430,1135116,2558,102408,current,married,77,accounting,master,True,True,False,1
acus421,2016-11-27T17:05:15,66059,52742,4695,257549,saving,single,52,clergy,verve,True,True,True,0
acus422,2014-10-12T19:08:17,17628,930917,3087,396139,current,single,40,banking,verve,True,False,True,1
acus423,2016-05-19T08:59:41,69922,1285855,1969,54542,current,married,78,banking,master,True,True,False,1
